,artist,track,date,chart,spotify_query,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2522,Rob Thomas,Her Diamonds,2009-09-01,hot-100,Rob+Thomas+Her+Diamonds,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,audio_features,3LtwmK1OfN0dGs9jf3qSjn,spotify:track:3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/tracks/3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/audio-analysis/3LtwmK1OfN0dGs9jf3qSjn,280000,4
2523,Shinedown,Second Chance,2009-09-01,hot-100,Shinedown+Second+Chance,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,audio_features,0CwYG1UnRmOx8Q1EzElCIL,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,222067,4
2524,Miley Cyrus,The Climb,2009-09-01,hot-100,Miley+Cyrus+The+Climb,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,audio_features,0V8FYVlBFuXXTIvRnMbZyS,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067,4
2525,Linkin Park,New Divide,2009-09-01,hot-100,Linkin+Park+New+Divide,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,audio_features,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613,4
2526,Beyonce,Halo,2009-08-01,hot-100,Beyonce+Halo,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,audio_features,4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,261640,4
2527,3OH!3,Don't Trust Me,2009-08-01,hot-100,3OH!3+Don't+Trust+Me,0.757,0.629,7,-5.582,0,0.125,0.018,0.0,0.339,0.711,129.946,audio_features,3bsDo5vjjJI7O8VuytGIrc,spotify:track:3bsDo5vjjJI7O8VuytGIrc,https://api.spotify.com/v1/tracks/3bsDo5vjjJI7O8VuytGIrc,https://api.spotify.com/v1/audio-analysis/3bsDo5vjjJI7O8VuytGIrc,194613,4
2528,Nickelback,If Today Was Your Last Day,2009-08-01,hot-100,Nickelback+If+Today+Was+Your+Last+Day,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956,audio_features,4QJLKU75Rg4558f4LbDBRi,spotify:track:4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/audio-analysis/4QJLKU75Rg4558f4LbDBRi,249067,4
2529,Hannah Montana,He Could Be The One,2009-08-01,hot-100,Hannah+Montana+He+Could+Be+The+One,0.602,0.894,4,-3.975,1,0.032,0.00154,0.0,0.433,0.643,125.988,audio_features,07HPV6hzecJmMJwsIX8YVU,spotify:track:07HPV6hzecJmMJwsIX8YVU,https://api.spotify.com/v1/tracks/07HPV6hzecJmMJwsIX8YVU,https://api.spotify.com/v1/audio-analysis/07HPV6hzecJmMJwsIX8YVU,180800,4
2530,Taylor Swift,Love Story,2009-08-01,hot-100,Taylor+Swift+Love+Story,0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984,audio_features,1vrd6UOGamcKNGnSHJQlSt,spotify:track:1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt,235267,4
2531,Zac Brown Band,Whatever It Is,2009-08-01,hot-100,Zac+Brown+Band+Whatever+It+Is,0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,audio_features,2ISojTv3VUnimEOiLddIw4,spotify:track:2ISojTv3VUnimEOiLddIw4,https://api.spotify.com/v1/tracks/2ISojTv3VUnimEOiLddIw4,https://api.spotify.com/v1/audio-analysis/2ISojTv3VUnimEOiLddIw4,208213,4
2532,The Fray,You Found Me,2009-08-01,hot-100,The+Fray+You+Found+Me,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,audio_features,4IoYz8XqqdowINzfRrFnhi,spotify:track:4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,241853,4
2533,Lady Antebellum,I Run To You,2009-08-01,hot-100,Lady+Antebellum+I+Run+To+You,0.655,0.786,3,-4.451,1,0.034,0.163,5.99e-05,0.124,0.378,113.964,audio_features,2YVCkTYJpv5jelYrHYoEG8,spotify:track:2YVCkTYJpv5jelYrHYoEG8,https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8,https://api.spotify.com/v1/audio-analysis/2YVCkTYJpv5jelYrHYoEG8,256013,4
2534,Demi Lovato,Here We Go Again,2009-08-01,hot-100,Demi+Lovato+Here+We+Go+Again,0.585,0.927,5,-5.253,1,0.04,0.00432,0.0,0.178,0.672,142.043,audio_features,33RJ3P6wc0B0FIyDalhNTv,spotify:track:33RJ3P6wc0B0FIyDalhNTv,https://api.spotify.com/v1/tracks/33RJ3P6wc0B0FIyDalhNTv,https://api.spotify.com/v1/audio-analysis/33RJ3P6wc0B0FIyDalhNTv,226253,4
2535,Kristinia DeBarge,Goodbye,2009-07-01,hot-100,Kristinia+DeBarge+Goodbye,0.777,0.82,1,-3.211,0,0.0471,0.00505,2.6e-05,0.142,0.651,119.987,audio_features,5myYDbAurm1CW038qd4gL2,spotify:track:5myYDbAurm1CW038qd4gL2,https://api.spotify.com/v1/tracks/5myYDbAurm1CW038qd4gL2,https://api.spotify.com/v1/audio-analysis/5myYDbAurm1CW038qd4gL2,208133,4
2536,Kid Cudi,Day 'N' Nite,2009-07-01,hot-100,Kid+Cudi+Day+'N'+Nite,0.871,0.44,11,-6.25,0,0.0761,0.499,4.15e-06,0.114,0.799,137.996,audio_features,5FEXPoPnzueFJQCPRIrC3c,spotify:track:5FEXPoPnzueFJQCPRIrC3c,https://api.spotify.com/v1/tracks/5FEXPoPnzueFJQCPRIrC3c,https://api.spotify.com/v1/audio-analysis/5FEXPoPnzueFJQCPRIrC3c,221267,4
2537,Jamie Foxx Featuring T-Pain,Blame It,2009-07-01,hot-100,Jamie+Foxx+Blame+It,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,spotify:track:08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747,4
2538,Kenny Chesney,Out Last Night,2009-07-01,hot-100,Kenny+Chesney+Out+Last+Night,0.64,0.822,9,-4.954,1,0.041,0.42,0.000435,0.144,0.395,141.054,audio_features,4QoZGQ8woaho94v629kVl1,spotify:track:4QoZGQ8woaho94v629kVl1,https://api.spotify.com/v1/tracks/4QoZGQ8woaho94v629kVl1,https://api.spotify.com/v1/audio-analysis/4QoZGQ8woaho94v629kVl1,199773,4
2539,Lady Gaga Featuring Colby O'Donis,Just Dance,2009-07-01,hot-100,Lady+Gaga+Just+Dance,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,2x7MyWybabEz6Y6wvHuwGE,spotify:track:2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/audio-analysis/2x7MyWybabEz6Y6wvHuwGE,241933,4
2540,Dierks Bentley,Sideways,2009-07-01,hot-100,Dierks+Bentley+Sideways,0.624,0.915,5,-2.627,0,0.0364,0.141,0.0,0.386,0.815,108.046,audio_features,19DnL1HnJiijuEfaiS0Eus,spotify:track:19DnL1HnJiijuEfaiS0Eus,https://api.spotify.com/v1/tracks/19DnL1HnJiijuEfaiS0Eus,https://api.spotify.com/v1/audio-analysis/19DnL1HnJiijuEfaiS0Eus,184160,3
2541,The All-American Rejects,Gives You Hell,2009-07-01,hot-100,The+All-American+Rejects+Gives+You+Hell,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,audio_features,6ihL9TjfRjadfEePzXXyVF,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,213107,4
2542,Brad Paisley,Then,2009-07-01,hot-100,Brad+Paisley+Then,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,audio_features,3XKbdb9GB6u3hsnUklQTav,spotify:track:3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/tracks/3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/audio-analysis/3XKbdb9GB6u3hsnUklQTav,321640,4
2543,Kelly Clarkson,I Do Not Hook Up,2009-07-01,hot-100,Kelly+Clarkson+I+Do+Not+Hook+Up,0.502,0.938,9,-3.114,1,0.13,0.00098,0.0,0.318,0.35,144.077,audio_features,2I5CPUnMIKjEXeg61OI9uV,spotify:track:2I5CPUnMIKjEXeg61OI9uV,https://api.spotify.com/v1/tracks/2I5CPUnMIKjEXeg61OI9uV,https://api.spotify.com/v1/audio-analysis/2I5CPUnMIKjEXeg61OI9uV,200347,4
2544,Keith Urban,Kiss A Girl,2009-06-01,hot-100,Keith+Urban+Kiss+A+Girl,0.653,0.786,2,-5.418,1,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,audio_features,4DyKZmONpoggnn3piyjad2,spotify:track:4DyKZmONpoggnn3piyjad2,https://api.spotify.com/v1/tracks/4DyKZmONpoggnn3piyjad2,https://api.spotify.com/v1/audio-analysis/4DyKZmONpoggnn3piyjad2,226733,4
2545,Kris Allen,Heartless,2009-06-01,hot-100,Kris+Allen+Heartless,0.577,0.747,10,-4.675,0,0.052,0.133,0.0,0.141,0.502,94.954,audio_features,4gwDrsXJPXfCAYFbpUjeCW,spotify:track:4gwDrsXJPXfCAYFbpUjeCW,https://api.spotify.com/v1/tracks/4gwDrsXJPXfCAYFbpUjeCW,https://api.spotify.com/v1/audio-analysis/4gwDrsXJPXfCAYFbpUjeCW,222333,4
2546,Kris Allen,No Boundaries,2009-06-01,hot-100,Kris+Allen+No+Boundaries,0.449,0.789,3,-3.114,1,0.0351,0.00357,0.0,0.0816,0.251,141.922,audio_features,4K5LLD1QqDCYfCfe7MjAsG,spotify:track:4K5LLD1QqDCYfCfe7MjAsG,https://api.spotify.com/v1/tracks/4K5LLD1QqDCYfCfe7MjAsG,https://api.spotify.com/v1/audio-analysis/4K5LLD1QqDCYfCfe7MjAsG,210093,4
2547,Glee Cast,Don't Stop Believin',2009-06-01,hot-100,Glee+Cast+Don't+Stop+Believin',0.473,0.604,7,-4.034,1,0.0337,0.038,0.0,0.103,0.271,123.857,audio_features,6rjnRocdCULjLF61x2NR5e,spotify:track:6rjnRocdCULjLF61x2NR5e,https://api.spotify.com/v1/tracks/6rjnRocdCULjLF61x2NR5e,https://api.spotify.com/v1/audio-analysis/6rjnRocdCULjLF61x2NR5e,232000,4
2548,Adam Lambert,Mad World,2009-06-01,hot-100,Adam+Lambert+Mad+World,0.441,0.2,7,-16.989,1,0.0284,0.702,7.29e-06,0.18,0.143,87.734,audio_features,3KDWbHnYLv9W0sORPHPWcT,spotify:track:3KDWbHnYLv9W0sORPHPWcT,https://api.spotify.com/v1/tracks/3KDWbHnYLv9W0sORPHPWcT,https://api.spotify.com/v1/audio-analysis/3KDWbHnYLv9W0sORPHPWcT,177577,4
2549,Britney Spears,If U Seek Amy,2009-06-01,hot-100,Britney+Spears+If+U+Seek+Amy,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,audio_features,2hdy9Wt9qp7M7d0U3ossu2,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2,216520,4
2550,Green Day,Know Your Enemy,2009-06-01,hot-100,Green+Day+Know+Your+Enemy,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,audio_features,5qtwzv99vOr5UTwnTixn7j,spotify:track:5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/tracks/5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/audio-analysis/5qtwzv99vOr5UTwnTixn7j,190987,4
2551,David Cook,Permanent,2009-06-01,hot-100,David+Cook+Permanent,0.577,0.336,5,-7.263,1,0.0303,0.804,0.0,0.103,0.154,95.927,audio_features,7bppBAD4NHqVqzXkrkZVxY,spotify:track:7bppBAD4NHqVqzXkrkZVxY,https://api.spotify.com/v1/tracks/7bppBAD4NHqVqzXkrkZVxY,https://api.spotify.com/v1/audio-analysis/7bppBAD4NHqVqzXkrkZVxY,176520,4
2552,Kelly Clarkson,My Life Would Suck Without You,2009-06-01,hot-100,Kelly+Clarkson+My+Life+Would+Suck+Without+You,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982,audio_features,4Dm32oO01YpIubCHaAtKkN,spotify:track:4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,211493,4
2553,Taylor Swift,Crazier,2009-05-01,hot-100,Taylor+Swift+Crazier,0.452,0.544,4,-5.423,1,0.0277,0.0631,5.33e-06,0.104,0.158,133.042,audio_features,5vyxXfD5gLlyPxGZMEjtmd,spotify:track:5vyxXfD5gLlyPxGZMEjtmd,https://api.spotify.com/v1/tracks/5vyxXfD5gLlyPxGZMEjtmd,https://api.spotify.com/v1/audio-analysis/5vyxXfD5gLlyPxGZMEjtmd,191947,3
2554,Miley Cyrus,Hoedown Throwdown,2009-05-01,hot-100,Miley+Cyrus+Hoedown+Throwdown,0.738,0.804,10,-6.018,0,0.0608,0.197,0.0,0.297,0.791,109.045,audio_features,6ntkwU1MhehTKgx4BWxX3f,spotify:track:6ntkwU1MhehTKgx4BWxX3f,https://api.spotify.com/v1/tracks/6ntkwU1MhehTKgx4BWxX3f,https://api.spotify.com/v1/audio-analysis/6ntkwU1MhehTKgx4BWxX3f,181013,4
2555,Keri Hilson Featuring Lil Wayne,Turnin Me On,2009-05-01,hot-100,Keri+Hilson+Turnin+Me+On,0.675,0.602,1,-4.688,1,0.0596,0.0034,1.28e-05,0.199,0.092,159.994,audio_features,1jEtDqwYCKpR0mlrMrrITx,spotify:track:1jEtDqwYCKpR0mlrMrrITx,https://api.spotify.com/v1/tracks/1jEtDqwYCKpR0mlrMrrITx,https://api.spotify.com/v1/audio-analysis/1jEtDqwYCKpR0mlrMrrITx,247800,4
2556,Britney Spears,Circus,2009-05-01,hot-100,Britney+Spears+Circus,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,audio_features,7jk7gqyEonmVVYahZN5zhW,spotify:track:7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,192360,4
2557,Carrie Underwood Featuring Randy Travis,I Told You So,2009-05-01,hot-100,Carrie+Underwood+I+Told+You+So,0.423,0.522,8,-3.849,1,0.029,0.643,0.0,0.122,0.236,147.745,audio_features,3ZK8icmaq8PMW686smPDVL,spotify:track:3ZK8icmaq8PMW686smPDVL,https://api.spotify.com/v1/tracks/3ZK8icmaq8PMW686smPDVL,https://api.spotify.com/v1/audio-analysis/3ZK8icmaq8PMW686smPDVL,257893,4
2558,Jason Aldean,She's Country,2009-05-01,hot-100,Jason+Aldean+She's+Country,0.553,0.872,1,-2.832,0,0.0782,0.198,0.0,0.0659,0.638,172.138,audio_features,0PspNrE4MSjr1JeB4OW0jn,spotify:track:0PspNrE4MSjr1JeB4OW0jn,https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn,https://api.spotify.com/v1/audio-analysis/0PspNrE4MSjr1JeB4OW0jn,220573,4
2559,The-Dream,Rockin' That Thang,2009-05-01,hot-100,The-Dream+Rockin'+That+Thang,0.674,0.616,8,-4.757,1,0.0432,0.118,0.0,0.289,0.63,77.968,audio_features,3oJJ1dQBxiFYGMQSe2SluG,spotify:track:3oJJ1dQBxiFYGMQSe2SluG,https://api.spotify.com/v1/tracks/3oJJ1dQBxiFYGMQSe2SluG,https://api.spotify.com/v1/audio-analysis/3oJJ1dQBxiFYGMQSe2SluG,221933,4
2560,Rascal Flatts,Here Comes Goodbye,2009-05-01,hot-100,Rascal+Flatts+Here+Comes+Goodbye,0.458,0.585,2,-5.574,1,0.0342,0.324,0.0,0.231,0.196,145.977,audio_features,4lhajjgcICdfhRkvWj9Tud,spotify:track:4lhajjgcICdfhRkvWj9Tud,https://api.spotify.com/v1/tracks/4lhajjgcICdfhRkvWj9Tud,https://api.spotify.com/v1/audio-analysis/4lhajjgcICdfhRkvWj9Tud,245373,4
2561,Plain White T's,"1, 2, 3, 4",2009-05-01,hot-100,"Plain+White+T's+1,+2,+3,+4",0.458,0.55,2,-7.092,1,0.0262,0.566,1.39e-05,0.108,0.56,90.56,audio_features,5VWmMZCfJ4yVkJw9ZLFXej,spotify:track:5VWmMZCfJ4yVkJw9ZLFXej,https://api.spotify.com/v1/tracks/5VWmMZCfJ4yVkJw9ZLFXej,https://api.spotify.com/v1/audio-analysis/5VWmMZCfJ4yVkJw9ZLFXej,198360,4
2562,Jesse McCartney Featuring Ludacris,How Do You Sleep?,2009-05-01,hot-100,Jesse+McCartney+How+Do+You+Sleep?,0.747,0.878,8,-3.533,1,0.0282,0.343,0.0,0.0872,0.557,106.004,audio_features,3jkdQNkDTxxXtjSO4l0o1H,spotify:track:3jkdQNkDTxxXtjSO4l0o1H,https://api.spotify.com/v1/tracks/3jkdQNkDTxxXtjSO4l0o1H,https://api.spotify.com/v1/audio-analysis/3jkdQNkDTxxXtjSO4l0o1H,208333,4
2563,Ciara Featuring Justin Timberlake,Love Sex Magic,2009-05-01,hot-100,Ciara+Love+Sex+Magic,0.893,0.665,1,-5.07,1,0.137,0.0201,0.0,0.299,0.874,107.029,audio_features,7xdmTEHRbgQuLR8KpRLLnn,spotify:track:7xdmTEHRbgQuLR8KpRLLnn,https://api.spotify.com/v1/tracks/7xdmTEHRbgQuLR8KpRLLnn,https://api.spotify.com/v1/audio-analysis/7xdmTEHRbgQuLR8KpRLLnn,219568,4
2564,P!nk,Sober,2009-05-01,hot-100,P!nk+Sober,0.612,0.797,6,-4.896,1,0.0315,0.0626,0.0,0.187,0.373,90.95,audio_features,733ncRLzZQT5UtSPg1QmPc,spotify:track:733ncRLzZQT5UtSPg1QmPc,https://api.spotify.com/v1/tracks/733ncRLzZQT5UtSPg1QmPc,https://api.spotify.com/v1/audio-analysis/733ncRLzZQT5UtSPg1QmPc,251533,4
2565,Ne-Yo,Mad,2009-05-01,hot-100,Ne-Yo+Mad,0.727,0.649,0,-5.356,1,0.0338,0.661,0.0,0.111,0.669,129.992,audio_features,6Hn9Uc1mMNfqChXU3txNke,spotify:track:6Hn9Uc1mMNfqChXU3txNke,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,https://api.spotify.com/v1/audio-analysis/6Hn9Uc1mMNfqChXU3txNke,254533,4
2566,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,2009-05-01,hot-100,Akon+Beautiful,0.743,0.948,0,-4.445,0,0.0893,0.122,0.0,0.112,0.614,130.024,audio_features,7rv0UuxMX7CpUUwEE1jVrd,spotify:track:7rv0UuxMX7CpUUwEE1jVrd,https://api.spotify.com/v1/tracks/7rv0UuxMX7CpUUwEE1jVrd,https://api.spotify.com/v1/audio-analysis/7rv0UuxMX7CpUUwEE1jVrd,312987,4
2567,Taylor Swift,White Horse,2009-04-01,hot-100,Taylor+Swift+White+Horse,0.578,0.34,0,-8.027,1,0.0264,0.305,0.0,0.104,0.223,92.702,audio_features,6wn61Fzx9XMxQmieLpoIhW,spotify:track:6wn61Fzx9XMxQmieLpoIhW,https://api.spotify.com/v1/tracks/6wn61Fzx9XMxQmieLpoIhW,https://api.spotify.com/v1/audio-analysis/6wn61Fzx9XMxQmieLpoIhW,234427,4
2568,Beyonce,Diva,2009-04-01,hot-100,Beyonce+Diva,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,audio_features,5Ssv6DaKrW0HczVqx6zXdl,spotify:track:5Ssv6DaKrW0HczVqx6zXdl,https://api.spotify.com/v1/tracks/5Ssv6DaKrW0HczVqx6zXdl,https://api.spotify.com/v1/audio-analysis/5Ssv6DaKrW0HczVqx6zXdl,200613,4
2569,Coldplay,Viva La Vida,2009-04-01,hot-100,Coldplay+Viva+La+Vida,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
2570,Katy Perry,Hot N Cold,2009-04-01,hot-100,Katy+Perry+Hot+N+Cold,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,audio_features,1y4eb6hmAvsqlDOl3fx9kk,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,220227,4
2571,Lil Wayne,Hot Revolver,2009-04-01,hot-100,Lil+Wayne+Hot+Revolver,0.703,0.513,7,-7.209,1,0.0481,0.00523,0.0,0.0872,0.274,128.994,audio_features,2xv4vRPukRNAtdgyj7EqrT,spotify:track:2xv4vRPukRNAtdgyj7EqrT,https://api.spotify.com/v1/tracks/2xv4vRPukRNAtdgyj7EqrT,https://api.spotify.com/v1/audio-analysis/2xv4vRPukRNAtdgyj7EqrT,200800,4
2572,The Pussycat Dolls,I Hate This Part,2009-04-01,hot-100,The+Pussycat+Dolls+I+Hate+This+Part,0.756,0.612,5,-4.371,1,0.0317,0.0659,0.0,0.274,0.452,111.572,audio_features,3tSuRiNgJmMqmYR23dCqnR,spotify:track:3tSuRiNgJmMqmYR23dCqnR,https://api.spotify.com/v1/tracks/3tSuRiNgJmMqmYR23dCqnR,https://api.spotify.com/v1/audio-analysis/3tSuRiNgJmMqmYR23dCqnR,218400,4
2573,Beyonce,Single Ladies (Put A Ring On It),2009-04-01,hot-100,Beyonce+Single+Ladies,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,5R9a4t5t5O0IsznsrKPVro,spotify:track:5R9a4t5t5O0IsznsrKPVro,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro,https://api.spotify.com/v1/audio-analysis/5R9a4t5t5O0IsznsrKPVro,193213,4
2574,Kevin Rudolf Featuring Lil Wayne,Let It Rock,2009-04-01,hot-100,Kevin+Rudolf+Let+It+Rock,0.607,0.784,7,-4.41,1,0.0397,0.000684,0.0,0.0678,0.442,113.172,audio_features,6TrNRd98WksT9Kkmx9uj6R,spotify:track:6TrNRd98WksT9Kkmx9uj6R,https://api.spotify.com/v1/tracks/6TrNRd98WksT9Kkmx9uj6R,https://api.spotify.com/v1/audio-analysis/6TrNRd98WksT9Kkmx9uj6R,231173,4
2575,Britney Spears,Womanizer,2009-03-01,hot-100,Britney+Spears+Womanizer,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,audio_features,4fixebDZAVToLbUCuEloa2,spotify:track:4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,224400,4
2576,Keith Urban,Sweet Thing,2009-03-01,hot-100,Keith+Urban+Sweet+Thing,0.621,0.888,8,-6.199,1,0.0443,0.19,1.7e-05,0.151,0.651,102.986,audio_features,21zOTXChnP7ghgn3fVKuSF,spotify:track:21zOTXChnP7ghgn3fVKuSF,https://api.spotify.com/v1/tracks/21zOTXChnP7ghgn3fVKuSF,https://api.spotify.com/v1/audio-analysis/21zOTXChnP7ghgn3fVKuSF,228187,4
2577,Rihanna,Disturbia,2009-03-01,hot-100,Rihanna+Disturbia,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,238627,4
2578,Toby Keith,God Love Her,2009-03-01,hot-100,Toby+Keith+God+Love+Her,0.551,0.919,10,-3.895,1,0.0529,0.133,8.36e-05,0.0637,0.432,125.025,audio_features,2VwBhM5L7wGE4lLavyJy0L,spotify:track:2VwBhM5L7wGE4lLavyJy0L,https://api.spotify.com/v1/tracks/2VwBhM5L7wGE4lLavyJy0L,https://api.spotify.com/v1/audio-analysis/2VwBhM5L7wGE4lLavyJy0L,216627,4
2579,John Legend Featuring Andre 3000,Green Light,2009-03-01,hot-100,John+Legend+Green+Light,0.622,0.882,9,-5.59,0,0.119,0.0912,0.0,0.216,0.762,77.506,audio_features,72by3Re4C3eVEBXvsUo0zV,spotify:track:72by3Re4C3eVEBXvsUo0zV,https://api.spotify.com/v1/tracks/72by3Re4C3eVEBXvsUo0zV,https://api.spotify.com/v1/audio-analysis/72by3Re4C3eVEBXvsUo0zV,284187,4
2580,P!nk,So What,2009-03-01,hot-100,P!nk+So+What,0.534,0.87,11,-3.078,0,0.0425,0.000329,0.0,0.241,0.462,126.019,audio_features,0JiY190vktuhSGN6aqJdrt,spotify:track:0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/audio-analysis/0JiY190vktuhSGN6aqJdrt,215160,4
2581,Katy Perry,Thinking Of You,2009-03-01,hot-100,Katy+Perry+Thinking+Of+You,0.431,0.803,4,-4.459,1,0.0364,0.00167,0.0,0.331,0.309,147.048,audio_features,3c9LVPh3MpeFoaAL5DBDK5,spotify:track:3c9LVPh3MpeFoaAL5DBDK5,https://api.spotify.com/v1/tracks/3c9LVPh3MpeFoaAL5DBDK5,https://api.spotify.com/v1/audio-analysis/3c9LVPh3MpeFoaAL5DBDK5,246410,4
